transaction_id,user_id,transaction_date,product_category,product_name,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method
T098314,U02303,2025-05-01,Telefonia,TIM,TIM,77.04,1.16,0.0,0.0,Cartão de Crédito
T098315,U04040,2025-05-14,Farmácia,Drogasil,Garcia,127.71,0.8,5.04,134.0,Pix
T098316,U01498,2025-05-10,Telefonia,Vivo,Vivo,76.82,1.48,0.0,0.0,Boleto
T098317,U03596,2025-05-12,Restaurantes,Outback,Alves,193.03,2.31,0.0,0.0,Cartão de Crédito
T098318,U03735,2025-06-08,Telefonia,TIM,TIM,34.37,0.44,0.0,0.0,Pix
T098319,U00977,2025-06-23,Roupas,C&A,Vieira,112.52,1.56,0.0,0.0,Cartão de Débito
T098320,U04471,2025-05-09,Farmácia,Drogasil,Rezende,153.08,1.26,0.0,0.0,Cartão de Crédito
T098321,U01935,2025-05-10,Eletrônicos,Magazine Luiza,Caldeira Cavalcanti e Filhos,1201.34,10.79,50.48,2291.0,Pix
T098322,U01948,2025-05-20,Telefonia,TIM,TIM,59.34,1.08,0.0,0.0,Cartão de Crédito
T098323,U00654,2025-04-25,Farmácia,Drogasil,Araújo Gomes e Filhos,88.51,0.85,1.7,45.0,Pix
T098324,U00656,2025-05-11,Serviços Públicos,Água,Água,74.18,1.31,1.87,119.0,Cartão de Crédito
T098325,U02672,2025-04-07,Telefonia,TIM,TIM,66.12,0.52,0.0,0.0,Boleto
T098326,U02085,2025-06-26,Eletrônicos,Magazine Luiza,Ribeiro,524.94,6.6899999999999995,0.0,0.0,Cartão de Débito
T098327,U03885,2025-06-17,Telefonia,TIM,TIM,80.79,1.19,3.17,59.0,Cartão de Crédito
T098328,U04442,2025-05-13,Roupas,C&A,Martins,171.25,2.1,7.5600000000000005,231.0,Pix
T098329,U02672,2025-05-25,Eletrônicos,Casas Bahia,Pimenta,895.16,7.87,37.05,1270.0,Pix
T098330,U02227,2025-04-20,Farmácia,Panvel,Teixeira e Filhos,37.59,0.67,0.0,0.0,Cartão de Débito
T098331,U00913,2025-04-04,Supermercado,Extra,Freitas - ME,114.01,1.73,3.94,129.0,Cartão de Crédito
T098332,U00100,2025-04-27,Supermercado,Pão de Açúcar,Costela,115.06,2.01,5.61,83.0,Cartão de Débito
T098333,U01484,2025-05-04,Roupas,Renner,Cassiano - ME,184.47,2.32,4.27,353.0,Pix
T098334,U03791,2025-05-08,Eletrônicos,Magazine Luiza,Nogueira S/A,765.5,4.18,0.0,0.0,Pix
T098335,U00630,2025-05-31,Supermercado,Extra,Sá,96.56,1.3599999999999999,3.73,157.0,Cartão de Crédito
T098336,U00110,2025-06-04,Roupas,C&A,Lopes,42.08,0.79,1.32,71.0,Pix
T098337,U01826,2025-04-13,Supermercado,Extra,Rocha,169.79,0.97,6.46,238.0,Cartão de Crédito
T098338,U02303,2025-05-26,Streaming,Amazon Prime,Amazon Prime,30.09,0.43,0.79,25.0,Pix
T098339,U02733,2025-06-23,Restaurantes,Rappi,Pacheco S/A,85.12,0.66,0.0,0.0,Pix
T098340,U01464,2025-05-25,Roupas,C&A,da Mota,161.93,1.72,4.25,169.0,Cartão de Crédito
T098341,U01873,2025-05-03,Serviços Públicos,Luz,Luz,158.46,2.93,0.0,0.0,Cartão de Débito
T098342,U01891,2025-04-24,Supermercado,Extra,Pimenta,231.04,2.5300000000000002,0.0,0.0,Cartão de Crédito
T098343,U03989,2025-04-19,Roupas,C&A,Câmara da Mata - ME,109.89,0.7,3.87,62.0,Cartão de Débito
T098344,U00762,2025-04-14,Streaming,Amazon Prime,Amazon Prime,27.65,0.21,1.26,24.0,Cartão de Crédito
T098345,U03685,2025-04-27,Streaming,Amazon Prime,Amazon Prime,34.87,0.49,0.0,0.0,Cartão de Débito
T098346,U00096,2025-05-12,Serviços Públicos,Luz,Luz,101.64,0.67,0.0,0.0,Pix
T098347,U02296,2025-05-30,Supermercado,Carrefour,Nunes Carvalho e Filhos,123.57,1.88,0.0,0.0,Cartão de Crédito
T098348,U02384,2025-06-02,Restaurantes,Outback,Câmara Gonçalves - ME,22.98,0.27,0.0,0.0,Cartão de Crédito
T098349,U02303,2025-06-23,Telefonia,TIM,TIM,66.14,0.35,0.0,0.0,Boleto
T098350,U01680,2025-05-28,Eletrônicos,Magazine Luiza,da Rosa,736.98,11.73,0.0,0.0,Cartão de Crédito
T098351,U03615,2025-04-27,Telefonia,Claro,Claro,57.9,0.75,1.92,36.0,Cartão de Crédito
T098352,U04436,2025-03-31,Roupas,C&A,Peixoto,96.43,1.8,0.0,0.0,Pix
T098353,U04349,2025-04-16,Supermercado,Extra,da Costa,211.57,3.24,0.0,0.0,Cartão de Débito
T098354,U04464,2025-05-25,Telefonia,TIM,TIM,85.08,0.84,0.0,0.0,Cartão de Débito
T098355,U02010,2025-04-19,Eletrônicos,Casas Bahia,Melo Ltda.,490.0,9.31,0.0,0.0,Pix
T098356,U00827,2025-04-26,Supermercado,Pão de Açúcar,Caldeira Sousa S.A.,183.4,1.25,0.0,0.0,Boleto
T098357,U03680,2025-06-12,Supermercado,Pão de Açúcar,Lopes S/A,308.81,4.37,10.69,476.0,Boleto
T098358,U03749,2025-06-10,Streaming,HBO Max,HBO Max,37.81,0.69,0.0,0.0,Cartão de Débito
T098359,U00462,2025-05-06,Telefonia,TIM,TIM,56.46,0.88,0.9,75.0,Cartão de Débito
T098360,U04460,2025-04-11,Restaurantes,McDonald’s,Machado Correia Ltda.,131.28,2.17,2.6,71.0,Cartão de Débito
T098361,U04510,2025-06-19,Restaurantes,McDonald’s,Rios Moraes Ltda.,90.54,0.77,1.96,90.0,Boleto
T098362,U02031,2025-05-25,Serviços Públicos,Água,Água,111.25,1.76,3.36,194.0,Cartão de Débito
T098363,U03456,2025-05-13,Serviços Públicos,Luz,Luz,123.09,1.62,4.55,95.0,Cartão de Débito
T098364,U00787,2025-05-12,Telefonia,TIM,TIM,50.5,0.8,0.0,0.0,Cartão de Débito
T098365,U03022,2025-06-25,Supermercado,Pão de Açúcar,das Neves,110.57,1.2,3.8,219.0,Cartão de Débito
T098366,U04091,2025-04-18,Telefonia,Claro,Claro,72.88,0.95,0.0,0.0,Cartão de Débito
T098367,U01871,2025-05-18,Supermercado,Carrefour,Moura - EI,257.46,1.6099999999999999,0.0,0.0,Cartão de Crédito
T098368,U02485,2025-04-10,Telefonia,TIM,TIM,33.69,0.62,0.68,25.0,Cartão de Crédito
T098369,U02801,2025-06-17,Telefonia,Vivo,Vivo,44.75,0.53,0.0,0.0,Boleto
T098370,U01173,2025-05-01,Streaming,Disney+,Disney+,30.0,0.22,0.0,0.0,Cartão de Crédito
T098371,U01240,2025-05-09,Serviços Públicos,Luz,Luz,95.83,1.53,0.0,0.0,Cartão de Crédito
T098372,U04484,2025-06-12,Restaurantes,iFood,Duarte S/A,145.61,2.52,3.36,200.0,Boleto
T098373,U00261,2025-06-11,Streaming,Netflix,Netflix,29.83,0.34,1.1400000000000001,30.0,Cartão de Débito
T098374,U01587,2025-04-15,Roupas,Zara,Oliveira Campos - EI,184.93,1.46,0.0,0.0,Pix
T098375,U02530,2025-06-09,Roupas,Zara,Sá,143.21,1.16,0.0,0.0,Cartão de Crédito
T098376,U03165,2025-06-02,Streaming,Netflix,Netflix,33.15,0.19,0.0,0.0,Boleto
T098377,U04470,2025-06-22,Serviços Públicos,Luz,Luz,49.9,0.65,0.0,0.0,Pix
T098378,U00597,2025-04-23,Supermercado,Pão de Açúcar,Mendes,178.52,2.81,2.94,315.0,Boleto
T098379,U01391,2025-05-14,Eletrônicos,Casas Bahia,Pastor S/A,603.08,8.53,0.0,0.0,Pix
T098380,U01330,2025-04-11,Streaming,Amazon Prime,Amazon Prime,37.53,0.49,0.0,0.0,Boleto
T098381,U03368,2025-06-06,Supermercado,Carrefour,Borges S.A.,306.75,1.6099999999999999,0.0,0.0,Cartão de Crédito
T098382,U01480,2025-05-22,Farmácia,Drogasil,Cavalcanti,68.88,0.49,3.24,42.0,Cartão de Débito
T098383,U01004,2025-06-11,Serviços Públicos,Água,Água,97.66,1.95,0.0,0.0,Pix
T098384,U02944,2025-05-10,Streaming,Amazon Prime,Amazon Prime,34.7,0.62,0.71,40.0,Boleto
T098385,U03116,2025-06-06,Eletrônicos,Casas Bahia,Barros,458.71,7.06,0.0,0.0,Cartão de Crédito
T098386,U03417,2025-05-18,Eletrônicos,Magazine Luiza,Pires Casa Grande - ME,860.15,6.54,0.0,0.0,Pix
T098387,U01426,2025-04-09,Streaming,Amazon Prime,Amazon Prime,36.65,0.45,0.0,0.0,Boleto
T098388,U03433,2025-06-13,Eletrônicos,Americanas,Cavalcante,539.98,4.93,0.0,0.0,Cartão de Crédito
T098389,U00572,2025-04-26,Serviços Públicos,Gás,Gás,123.9,1.63,0.0,0.0,Boleto
T098390,U03688,2025-05-28,Serviços Públicos,Gás,Gás,149.57,2.86,2.66,189.0,Pix
T098391,U03038,2025-05-13,Roupas,Zara,Gomes,184.03,3.27,1.88,317.0,Cartão de Débito
T098392,U01398,2025-04-17,Telefonia,TIM,TIM,85.6,0.62,2.76,71.0,Cartão de Débito
T098393,U04191,2025-06-15,Telefonia,Vivo,Vivo,64.78,0.35,2.4,72.0,Cartão de Crédito
T098394,U03752,2025-04-05,Telefonia,Claro,Claro,60.83,0.82,1.8199999999999998,40.0,Pix
T098395,U01461,2025-03-31,Telefonia,Oi,Oi,73.34,0.61,0.0,0.0,Cartão de Débito
T098396,U01203,2025-06-11,Telefonia,Claro,Claro,72.58,0.93,0.0,0.0,Boleto
T098397,U00923,2025-05-17,Farmácia,Panvel,Fogaça S.A.,56.37,0.75,1.6600000000000001,85.0,Cartão de Débito
T098398,U01832,2025-05-23,Telefonia,TIM,TIM,71.19,1.3,0.0,0.0,Cartão de Crédito
T098399,U01591,2025-06-03,Serviços Públicos,Gás,Gás,144.8,1.63,0.0,0.0,Boleto
T098400,U02397,2025-06-01,Serviços Públicos,Água,Água,103.02,0.82,0.0,0.0,Boleto
T098401,U01790,2025-04-08,Telefonia,Claro,Claro,66.92,0.97,2.49,111.0,Cartão de Crédito
T098402,U04489,2025-06-07,Supermercado,Carrefour,Camargo,192.09,2.23,3.48,258.0,Boleto
T098403,U00551,2025-06-16,Roupas,C&A,Rezende - EI,58.94,0.97,0.0,0.0,Boleto
T098404,U01017,2025-04-08,Streaming,Amazon Prime,Amazon Prime,38.87,0.33,0.9,31.0,Cartão de Crédito
T098405,U00435,2025-06-02,Eletrônicos,Magazine Luiza,Duarte S/A,672.79,10.48,22.13,685.0,Cartão de Crédito
T098406,U01493,2025-06-05,Streaming,HBO Max,HBO Max,36.84,0.62,0.0,0.0,Pix
T098407,U02790,2025-06-23,Streaming,Amazon Prime,Amazon Prime,40.54,0.38,0.43,49.0,Boleto
T098408,U00803,2025-06-23,Supermercado,Extra,Aparecida,166.18,2.42,0.0,0.0,Pix
T098409,U03482,2025-06-04,Eletrônicos,Americanas,da Luz,493.52,6.63,0.0,0.0,Boleto
T098410,U01287,2025-06-03,Eletrônicos,Casas Bahia,Nunes,632.97,4.67,20.94,1246.0,Boleto
T098411,U03050,2025-04-08,Restaurantes,Rappi,Câmara - ME,178.33,2.56,0.0,0.0,Cartão de Crédito
T098412,U02884,2025-04-08,Streaming,Disney+,Disney+,37.94,0.69,0.0,0.0,Boleto
T098413,U00066,2025-05-16,Restaurantes,iFood,Nascimento,98.24,1.0,0.0,0.0,Boleto
T098414,U03239,2025-04-19,Streaming,Netflix,Netflix,34.9,0.69,0.0,0.0,Pix
T098415,U01871,2025-04-12,Eletrônicos,Americanas,Borges,708.56,5.66,29.5,1192.0,Cartão de Débito
T098416,U04266,2025-06-05,Telefonia,TIM,TIM,82.47,1.23,2.54,144.0,Pix
T098417,U04395,2025-05-03,Farmácia,Drogasil,Aparecida,183.73,3.17,2.31,181.0,Cartão de Crédito
T098418,U04256,2025-04-25,Supermercado,Extra,Fernandes,292.15,1.8599999999999999,5.57,279.0,Cartão de Débito
T098419,U04092,2025-04-06,Roupas,Renner,da Mata,170.83,1.33,0.0,0.0,Pix
T098420,U00893,2025-06-13,Farmácia,Drogasil,Pinto,55.5,0.86,1.43,35.0,Cartão de Crédito
T098421,U03373,2025-05-26,Streaming,HBO Max,HBO Max,35.14,0.22,0.0,0.0,Boleto
T098422,U01703,2025-05-01,Restaurantes,Outback,da Cunha Caldeira Ltda.,144.86,1.3,7.22,204.0,Cartão de Crédito
T098423,U01556,2025-03-31,Farmácia,Panvel,Cardoso,139.77,1.69,6.25,138.0,Cartão de Crédito
T098424,U03258,2025-06-18,Streaming,Netflix,Netflix,35.27,0.27,0.0,0.0,Pix
T098425,U00050,2025-06-15,Restaurantes,iFood,Costela,59.65,0.41,2.74,103.0,Cartão de Débito
T098426,U03532,2025-04-14,Streaming,Amazon Prime,Amazon Prime,32.75,0.64,0.0,0.0,Pix
T098427,U02196,2025-06-15,Telefonia,Vivo,Vivo,51.98,0.69,1.77,99.0,Cartão de Débito
T098428,U03690,2025-06-21,Roupas,C&A,Novais Cunha S/A,132.68,0.91,6.23,244.0,Cartão de Débito
T098429,U04437,2025-06-04,Streaming,Disney+,Disney+,44.29,0.7,0.0,0.0,Cartão de Débito
T098430,U02870,2025-05-28,Telefonia,Claro,Claro,45.54,0.7,0.0,0.0,Cartão de Débito
T098431,U03595,2025-06-02,Eletrônicos,Americanas,Machado,422.34,8.21,0.0,0.0,Pix
T098432,U02611,2025-06-14,Telefonia,Claro,Claro,53.63,0.48,1.95,88.0,Boleto
T098433,U00450,2025-06-13,Supermercado,Carrefour,Novaes S.A.,61.0,0.87,0.0,0.0,Cartão de Crédito
T098434,U01435,2025-06-18,Serviços Públicos,Água,Água,122.05,1.95,0.0,0.0,Pix
T098435,U03424,2025-06-26,Streaming,Amazon Prime,Amazon Prime,29.09,0.53,0.0,0.0,Cartão de Crédito
T098436,U01130,2025-04-12,Farmácia,Drogasil,Casa Grande Cardoso S/A,29.26,0.27,0.0,0.0,Boleto
T098437,U03741,2025-04-01,Farmácia,Panvel,Siqueira Ltda.,77.91,0.76,1.38,87.0,Pix
T098438,U00817,2025-04-17,Serviços Públicos,Luz,Luz,162.94,1.92,0.0,0.0,Pix
T098439,U03666,2025-04-20,Serviços Públicos,Luz,Luz,50.67,0.73,0.0,0.0,Cartão de Débito
T098440,U01223,2025-06-08,Farmácia,Pague Menos,Novaes Santos e Filhos,67.48,0.99,0.0,0.0,Cartão de Débito
T098441,U01545,2025-06-21,Eletrônicos,Casas Bahia,Nogueira Aparecida - ME,526.13,8.53,0.0,0.0,Pix
T098442,U04249,2025-06-09,Streaming,HBO Max,HBO Max,36.33,0.38,0.0,0.0,Cartão de Débito
T098443,U01027,2025-06-14,Telefonia,Vivo,Vivo,22.67,0.33,0.0,0.0,Cartão de Débito
T098444,U01156,2025-04-13,Telefonia,Claro,Claro,46.17,0.39,0.57,45.0,Cartão de Débito
T098445,U02941,2025-05-16,Telefonia,Vivo,Vivo,20.28,0.21,0.0,0.0,Cartão de Crédito
T098446,U02072,2025-04-17,Streaming,Amazon Prime,Amazon Prime,42.12,0.65,0.0,0.0,Cartão de Débito
T098447,U02872,2025-05-19,Serviços Públicos,Gás,Gás,108.07,1.24,0.0,0.0,Boleto
T098448,U02752,2025-05-16,Streaming,Netflix,Netflix,37.57,0.43,0.0,0.0,Cartão de Débito
T098449,U04631,2025-04-10,Streaming,Netflix,Netflix,30.96,0.33,1.47,51.0,Cartão de Débito
T098450,U02712,2025-04-23,Eletrônicos,Americanas,Viana,655.19,9.59,0.0,0.0,Boleto
T098451,U04504,2025-04-07,Supermercado,Carrefour,Duarte,144.48,0.99,4.32,258.0,Cartão de Crédito
T098452,U02921,2025-06-10,Roupas,Zara,Duarte,118.68,1.43,0.0,0.0,Cartão de Débito
T098453,U00421,2025-03-29,Roupas,Renner,Rodrigues e Filhos,144.85,1.6800000000000002,0.0,0.0,Cartão de Débito
T098454,U00195,2025-05-05,Eletrônicos,Magazine Luiza,Rezende da Cunha - EI,454.38,4.83,7.31,257.0,Cartão de Débito
T098455,U04470,2025-05-22,Serviços Públicos,Gás,Gás,158.78,2.07,0.0,0.0,Cartão de Débito
T098456,U00705,2025-06-18,Supermercado,Carrefour,Porto Martins e Filhos,242.88,4.13,11.1,175.0,Cartão de Crédito
T098457,U00125,2025-05-10,Telefonia,TIM,TIM,66.46,0.44,0.0,0.0,Cartão de Crédito
T098458,U04640,2025-04-22,Farmácia,Panvel,Almeida Macedo S/A,100.64,1.24,4.36,61.0,Cartão de Crédito
T098459,U04621,2025-06-01,Roupas,C&A,Alves,125.9,0.94,0.0,0.0,Cartão de Débito
T098460,U02852,2025-06-21,Farmácia,Panvel,Camargo,18.41,0.26,0.0,0.0,Pix
T098461,U04200,2025-05-08,Restaurantes,iFood,da Rosa Sampaio S.A.,5.0,0.04,0.0,0.0,Cartão de Débito
T098462,U02815,2025-04-06,Eletrônicos,Americanas,Montenegro,1018.26,11.08,0.0,0.0,Cartão de Débito
T098463,U04722,2025-04-26,Streaming,Amazon Prime,Amazon Prime,36.25,0.35,1.5699999999999998,42.0,Cartão de Crédito
T098464,U00280,2025-04-21,Telefonia,Oi,Oi,45.25,0.32,0.52,40.0,Cartão de Débito
T098465,U01279,2025-05-18,Serviços Públicos,Gás,Gás,148.06,0.91,0.0,0.0,Cartão de Débito
T098466,U00505,2025-05-06,Eletrônicos,Casas Bahia,Cunha - EI,1250.45,12.59,0.0,0.0,Boleto
T098467,U02157,2025-06-12,Serviços Públicos,Água,Água,88.99,1.21,0.0,0.0,Cartão de Crédito
T098468,U02860,2025-05-04,Telefonia,Claro,Claro,67.44,0.81,0.0,0.0,Cartão de Débito
T098469,U00058,2025-06-02,Farmácia,Panvel,Garcia Sousa S/A,74.33,0.67,0.0,0.0,Cartão de Crédito
T098470,U01366,2025-04-10,Telefonia,TIM,TIM,53.08,0.79,1.05,28.0,Cartão de Débito
T098471,U04532,2025-05-30,Roupas,Renner,Almeida Almeida S.A.,173.28,2.94,7.21,134.0,Cartão de Débito
T098472,U01480,2025-04-10,Telefonia,Oi,Oi,81.17,1.3900000000000001,3.68,44.0,Boleto
T098473,U03198,2025-04-06,Telefonia,Claro,Claro,66.1,0.52,1.0,34.0,Boleto
T098474,U01364,2025-04-19,Farmácia,Panvel,Abreu - EI,5.0,0.09,0.0,0.0,Pix
T098475,U01269,2025-05-15,Serviços Públicos,Água,Água,176.95,3.11,2.15,259.0,Boleto
T098476,U01801,2025-04-07,Streaming,HBO Max,HBO Max,33.03,0.56,0.0,0.0,Pix
T098477,U03558,2025-05-02,Eletrônicos,Americanas,Fonseca,686.18,9.62,30.36,425.0,Pix
T098478,U01269,2025-06-19,Streaming,HBO Max,HBO Max,39.57,0.4,0.0,0.0,Cartão de Débito
T098479,U02925,2025-06-19,Eletrônicos,Casas Bahia,Nunes,756.51,4.64,12.57,754.0,Pix
T098480,U01669,2025-04-26,Telefonia,Vivo,Vivo,75.13,1.42,2.44,44.0,Pix
T098481,U01997,2025-06-22,Roupas,Renner,Oliveira Machado S.A.,152.17,1.73,0.0,0.0,Boleto
T098482,U01786,2025-05-27,Serviços Públicos,Gás,Gás,128.52,2.46,0.0,0.0,Pix
T098483,U04226,2025-05-14,Farmácia,Drogasil,Santos e Filhos,20.34,0.34,0.0,0.0,Cartão de Débito
T098484,U02693,2025-04-06,Roupas,C&A,Camargo S.A.,87.45,0.91,2.59,171.0,Cartão de Crédito
T098485,U03555,2025-05-17,Telefonia,TIM,TIM,45.11,0.38,0.0,0.0,Cartão de Débito
T098486,U00712,2025-04-29,Streaming,Amazon Prime,Amazon Prime,34.77,0.36,0.0,0.0,Pix
T098487,U04255,2025-04-16,Streaming,Disney+,Disney+,35.16,0.35,0.74,43.0,Pix
T098488,U02649,2025-04-01,Serviços Públicos,Água,Água,132.8,1.25,0.0,0.0,Cartão de Débito
T098489,U00032,2025-05-18,Supermercado,Carrefour,Jesus,202.0,2.5,7.73,235.0,Boleto
T098490,U04330,2025-03-30,Serviços Públicos,Água,Água,190.58,1.8599999999999999,7.72,286.0,Cartão de Crédito
T098491,U00568,2025-04-16,Restaurantes,iFood,Vasconcelos S.A.,96.58,1.52,3.46,190.0,Boleto
T098492,U02873,2025-06-06,Serviços Públicos,Luz,Luz,80.75,0.95,2.54,113.0,Boleto
T098493,U01871,2025-05-05,Serviços Públicos,Gás,Gás,152.6,2.15,0.0,0.0,Pix
T098494,U04637,2025-04-09,Roupas,C&A,Alves,105.47,1.8,0.0,0.0,Pix
T098495,U02471,2025-05-20,Serviços Públicos,Água,Água,140.26,2.62,0.0,0.0,Pix
T098496,U02474,2025-04-28,Telefonia,Vivo,Vivo,68.25,0.79,2.8,135.0,Cartão de Débito
T098497,U00676,2025-06-11,Serviços Públicos,Água,Água,137.71,1.6400000000000001,5.51,173.0,Cartão de Débito
T098498,U00942,2025-05-29,Telefonia,TIM,TIM,25.87,0.37,1.01,38.0,Cartão de Crédito
T098499,U01511,2025-05-18,Serviços Públicos,Luz,Luz,197.31,1.43,0.0,0.0,Boleto
T098500,U03323,2025-05-02,Eletrônicos,Magazine Luiza,Pires Moreira - EI,914.86,4.8,0.0,0.0,Cartão de Crédito
T098501,U02205,2025-06-23,Restaurantes,Rappi,Fogaça,26.73,0.51,0.63,50.0,Pix
T098502,U02712,2025-05-28,Farmácia,Panvel,Câmara,80.04,1.41,0.0,0.0,Pix
T098503,U04309,2025-05-28,Streaming,HBO Max,HBO Max,34.92,0.27,0.64,69.0,Boleto
T098504,U02777,2025-05-19,Telefonia,Vivo,Vivo,62.54,0.56,0.0,0.0,Boleto
T098505,U01965,2025-04-24,Restaurantes,McDonald’s,Leão,5.0,0.07,0.0,0.0,Cartão de Crédito
T098506,U03015,2025-05-23,Supermercado,Carrefour,Pires Ltda.,65.78,0.62,0.0,0.0,Boleto
T098507,U00871,2025-06-09,Telefonia,Claro,Claro,57.52,0.51,0.0,0.0,Pix
T098508,U01880,2025-06-17,Serviços Públicos,Gás,Gás,126.97,2.08,0.0,0.0,Cartão de Crédito
T098509,U00601,2025-05-10,Serviços Públicos,Luz,Luz,198.88,3.27,0.0,0.0,Boleto
T098510,U02556,2025-05-24,Farmácia,Drogasil,Ferreira Aragão S/A,151.02,1.55,5.25,249.0,Cartão de Crédito
T098511,U03556,2025-04-08,Roupas,Zara,Moura - ME,153.58,1.6,0.0,0.0,Cartão de Débito
T098512,U01053,2025-05-03,Streaming,Netflix,Netflix,38.72,0.72,0.0,0.0,Pix
T098513,U03884,2025-05-22,Streaming,HBO Max,HBO Max,24.51,0.37,0.0,0.0,Boleto
T098514,U01676,2025-05-07,Serviços Públicos,Água,Água,98.65,0.85,3.88,145.0,Cartão de Débito
T098515,U02932,2025-06-26,Farmácia,Pague Menos,Sousa Ltda.,106.49,1.31,0.0,0.0,Cartão de Débito
T098516,U02674,2025-04-09,Telefonia,Claro,Claro,97.41,1.33,0.0,0.0,Cartão de Crédito
T098517,U02232,2025-06-22,Roupas,Zara,da Cruz Fonseca - EI,116.9,2.06,0.0,0.0,Cartão de Crédito
T098518,U03854,2025-06-17,Streaming,Netflix,Netflix,40.12,0.33,1.18,78.0,Pix
T098519,U02740,2025-05-31,Roupas,C&A,da Paz Ltda.,192.43,3.84,4.13,266.0,Pix
T098520,U03739,2025-05-06,Eletrônicos,Magazine Luiza,Aparecida,553.65,8.49,0.0,0.0,Cartão de Crédito
T098521,U01263,2025-05-12,Serviços Públicos,Luz,Luz,132.51,1.05,0.0,0.0,Boleto
T098522,U00563,2025-03-31,Streaming,Disney+,Disney+,33.74,0.62,1.18,41.0,Boleto
T098523,U04041,2025-04-14,Roupas,C&A,Jesus Camargo e Filhos,201.85,2.26,0.0,0.0,Boleto
T098524,U03115,2025-05-28,Streaming,Netflix,Netflix,41.04,0.52,0.0,0.0,Cartão de Débito
T098525,U03836,2025-06-09,Roupas,C&A,Cunha Cunha - ME,232.45,2.09,4.29,199.0,Pix
T098526,U01807,2025-06-04,Supermercado,Pão de Açúcar,Abreu,178.52,2.96,2.35,200.0,Boleto
T098527,U02628,2025-06-13,Supermercado,Extra,Aparecida,217.76,3.44,5.68,432.0,Boleto
T098528,U01611,2025-04-18,Farmácia,Pague Menos,Ferreira - EI,87.87,1.17,2.33,117.0,Cartão de Débito
T098529,U03130,2025-04-29,Farmácia,Panvel,Azevedo,49.66,0.54,0.0,0.0,Cartão de Débito
T098530,U01771,2025-06-01,Serviços Públicos,Luz,Luz,95.18,0.73,0.0,0.0,Cartão de Crédito
T098531,U04604,2025-06-26,Serviços Públicos,Gás,Gás,168.92,2.06,0.0,0.0,Boleto
T098532,U03514,2025-05-28,Telefonia,Oi,Oi,67.44,1.17,3.15,111.0,Cartão de Crédito
T098533,U03389,2025-04-18,Eletrônicos,Casas Bahia,Porto,572.58,2.98,0.0,0.0,Boleto
T098534,U00230,2025-06-05,Telefonia,Claro,Claro,65.36,0.54,3.06,66.0,Pix
T098535,U04097,2025-05-24,Streaming,Amazon Prime,Amazon Prime,33.47,0.62,0.56,50.0,Cartão de Débito
T098536,U02564,2025-06-14,Roupas,Renner,Sousa Guerra - ME,247.05,3.88,0.0,0.0,Pix
T098537,U02131,2025-04-30,Telefonia,TIM,TIM,40.68,0.24,0.0,0.0,Boleto
T098538,U01951,2025-06-12,Eletrônicos,Americanas,Pastor da Mota Ltda.,908.14,17.87,0.0,0.0,Cartão de Crédito
T098539,U04323,2025-06-09,Roupas,C&A,Moraes Azevedo - EI,155.88,1.78,0.0,0.0,Cartão de Débito
T098540,U01553,2025-05-23,Roupas,Zara,Souza,80.34,0.87,0.0,0.0,Pix
T098541,U00762,2025-05-06,Farmácia,Pague Menos,Duarte,144.5,1.7,2.75,129.0,Pix
T098542,U00421,2025-04-30,Streaming,Netflix,Netflix,33.11,0.26,1.28,23.0,Pix
T098543,U01400,2025-05-03,Eletrônicos,Casas Bahia,Campos Martins S.A.,506.08,3.35,0.0,0.0,Cartão de Débito
T098544,U03470,2025-05-25,Eletrônicos,Casas Bahia,da Cunha,226.1,1.54,0.0,0.0,Pix
T098545,U00212,2025-04-17,Streaming,Disney+,Disney+,42.04,0.49,1.08,25.0,Cartão de Crédito
T098546,U02683,2025-06-18,Farmácia,Pague Menos,Aparecida,92.87,1.13,1.92,127.0,Cartão de Crédito
T098547,U02499,2025-04-17,Telefonia,Claro,Claro,28.62,0.22,1.23,49.0,Pix
T098548,U02420,2025-05-05,Roupas,Zara,Aragão,153.75,2.57,0.0,0.0,Cartão de Crédito
T098549,U02599,2025-04-15,Roupas,Renner,Fernandes,178.41,1.3,0.0,0.0,Boleto
T098550,U04480,2025-04-22,Roupas,Zara,da Luz,184.13,3.11,3.82,200.0,Boleto
T098551,U04519,2025-03-29,Supermercado,Pão de Açúcar,Mendonça,223.39,3.36,0.0,0.0,Cartão de Crédito
T098552,U01104,2025-06-23,Eletrônicos,Magazine Luiza,da Conceição Alves e Filhos,1185.31,9.67,43.22,1856.0,Cartão de Débito
T098553,U01833,2025-05-27,Telefonia,Claro,Claro,78.94,0.44,3.29,76.0,Cartão de Débito
T098554,U01180,2025-05-06,Supermercado,Carrefour,Lima e Filhos,170.31,2.59,0.0,0.0,Pix
T098555,U03585,2025-04-17,Telefonia,Claro,Claro,72.53,0.48,0.0,0.0,Cartão de Débito
T098556,U00009,2025-04-26,Streaming,HBO Max,HBO Max,33.9,0.61,0.48,23.0,Cartão de Débito
T098557,U02224,2025-05-26,Telefonia,Oi,Oi,67.28,1.15,0.0,0.0,Pix
T098558,U00588,2025-04-20,Serviços Públicos,Luz,Luz,194.28,2.67,4.57,314.0,Boleto
T098559,U03430,2025-04-14,Restaurantes,iFood,Silveira Casa Grande S.A.,46.37,0.24,1.55,70.0,Boleto
